text,label
a bathroom with a toilet and window in the tub.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a zebra and a giaraffe looking for food in an open area.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
a striped shower curtain hangs in front of the tub in a bathroom with a large counter space and white porcelain sin,1
"the bathroom is small but clean and neat looking, with an immaculate black and white tub / shower.<|endoftext|><|en",1
"small bathroom with a toilet, shower, and utility rack on the door. <|endoftext|><|endoftext|><|endoftext|><|endoft",1
home kitchen view with all wood cabinets and different kitchen utensils. <|endoftext|><|endoftext|><|endoftext|><|e,1
a car in europe driving behind a van of some sort.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
airplane on the runway and a cloudy sky<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a kitchen filled with appliances and lots of cupboard space.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a bicycle parked next to a motor scooter.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
a man standing by a large air gondola that is docked in a station<|endoftext|><|endoftext|><|endoftext|><|endoftext,1
several similarly designed dishes are presented on platforms.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
a sliced up loaf of bread sitting on a wooden cutting board next to a  knife.<|endoftext|><|endoftext|><|endoftext|,1
a cat lying on a table near a microwave.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
a man sits on a toilet while looking at porn magazines.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
man reading a book in his car with a small yorkie. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
two people preparing a meal in a kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
motor vehicles that are unique being parked in a field with people watching.<|endoftext|><|endoftext|><|endoftext|>,1
a train is parked as a man at the top of the stairs waits along side it.<|endoftext|><|endoftext|><|endoftext|><|en,1
a can walking on a railing in a home painted yellow.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a grey and white cat sits on a table near a microwave.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
a white toilet in a public washroom that looks very clean.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
cross street intersection shot on a cloudy day.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a metal urn sits on a stone shelf.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a towel on a drying rack in a bathroom with a wooden stool.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
small tram bus parked between two stair cases.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
small white kitchen with a ceiling fan hanging down.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
two stuffed toys sit near bread and jam.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
a park offers fresh air and a place to perch while reading or interacting with a phone. <|endoftext|><|endoftext|><,1
a very nice bathroom with an enclosed shower.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
motorcycle sitting in front of a small black antique vehicle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
a public restroom with two sinks and a paper towel and soap dispenser.<|endoftext|><|endoftext|><|endoftext|><|endo,1
a man in a red shirt and black pants resting on a bench. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,1
a kitchen with a big fridge and a big sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
a knife and several slices of bread on a table. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
a person with a giraffe costume greets people coming through the gate.<|endoftext|><|endoftext|><|endoftext|><|endo,1
a small cat looking over a ledge onto the ground. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
small grey cat crawling over a woman's stomach. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
view of a narrow bathroom with white vanity and commode with brown tile<|endoftext|><|endoftext|><|endoftext|><|end,1
woman riding her bike down a small side path.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
several people are paddling a paddle boat on the lake.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
a bunch of people standing outside a colorful bus during the day.<|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a simple bathroom with a toilet and shower.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
a bathroom with a sink a toilet and a mirror<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,1
a striped cat sits in a bath tub.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
this new fridge goes great in this clean kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,1
a big motorcycle sitting next to a line of cars<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a young boy stands in the middle of a pack of motorbikes.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,1
"lovely , clean dark set kitchen displayn newly remodeled.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo",1
tall toilet covered in artwork and seat shaped like a instrument. <|endoftext|><|endoftext|><|endoftext|><|endoftex,1
a bathroom with a closed shower curtain outside its bathtub.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a person riding a bicycle across a crosswalk in the rain.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,1
a guy skateboarding outside near a tree during the day.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a well decorated toilet seat with undecorated surroundings.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
a long beige bathroom with a door to a bedroom and another to the hallway<|endoftext|><|endoftext|><|endoftext|><|e,1
a group of bikers riding down the road together.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
a commercial international airline jet on a runway strip.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,1
two hospital beds sit ready for patients beside a mannequin displaying a nurse's uniform.<|endoftext|><|endoftext|>,1
"two men, one reading, one on his phone, sit on park benches near a flower bed.<|endoftext|><|endoftext|><|endoftext",1
a person sits on the toilet in a bathroom reading a magazine.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
"two stuffed animals, two loaves of bread, and jam.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",1
an airplane sits on a runway at an airport.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
the unfinished room has tools and construction materials scattered about.  <|endoftext|><|endoftext|><|endoftext|><,1
there is newspaper in the spot where the toilet paper should be.<|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a public transportation bus turned over on its side<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a fat ass sitting on a toilet with lady magazines.  <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
the motorcycle riders are driving down the road.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
two beds sitting next to each other in a bed.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
a black cat half-submerged in a toilet while drinking out of it.<|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a bathroom with the urinals facing an open view of plants outside<|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a cruising motorcycle parked on grass next to old-fashioned vintage trucks.<|endoftext|><|endoftext|><|endoftext|><,1
a restroom hanging off the side of a building over a mountain.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><,1
a bathroom with powers on a towel rack under a painting.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
two men sitting on separate city benches at a park.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a bicycle is sitting on a shelf in a store.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
a knife and some pieces of bread on a wooden table.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a man riding a motorcycle next to a woman driving an suv<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
a man peddling a bicycle on the street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
two men are standing in a field near a landing strip.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
assorted blue and white vases sitting on top of a shelf.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
the guy wearing camouflage outfit with the orange reflector vest is riding a motorcycle.<|endoftext|><|endoftext|><,1
a woman walking past a bar with a bicycle parked in front of it.<|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a compact toilet and shower of a small bathroom<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a line of urinals in an open restroom.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a woman preparing food at a restaurant for customers.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
a double decked bus holding a group of people.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
a view of a bathroom with double sinks and carpeted floor.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
a couple of young adults with a body board at the beach.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
a dirty public washroom with a newspaper near the toilet roll.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><,1
a man riding a dirt bike through a desert field.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
a cat sitting on the hood of a parked black car in a garage.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a man poses on his motorcycle in front of the golden gate bridge.<|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a cat sitting on a kitchen counter near a window.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,1
a girl with a drink sitting on the toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
an older woman walking behind a bus on a city street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
yellow school bus designed to allow people to sit above and on it. <|endoftext|><|endoftext|><|endoftext|><|endofte,1
a motorboat is towed through a crowd of bicyclists. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a bus on one of it's sides after some accident.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a lady near some rocks during the daytime looking at the camera.<|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a bicycle and a moped going different directions in a cross walk.<|endoftext|><|endoftext|><|endoftext|><|endoftext,1
group of police officers riding on yellow motorcycles with people looking on. <|endoftext|><|endoftext|><|endoftext,1
there are many motorcycles driving on a street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a man and a woman standing in a kitchen preparing food.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a motorcycle sits beside a wooden building with windows.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
two people riding a motorcycle to the beach.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,1
a decorative sink sits with flower designs and blue walls.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
a bathroom stale with a toilet and an animal drinking water inside <|endoftext|><|endoftext|><|endoftext|><|endofte,1
a modern art piece on display in a museum.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a dirt bike parked near a tent in the woods.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,1
a bus drives off on a rainy day.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
a person riding a skate board on a ledge<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
a bathroom with a decorated toilet near a trash can<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a group of urinals sitting next to each other in a restroom.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a woman rides her bicycle down a narrow street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a pan filled with veggies and a block of butter.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
a tabby house cat walking all over it's owner. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
black and white cat with collar peeking out from behind monitor<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
three men around a table looking at an object.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
a bathroom with a black and white bathtub next to a toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
a large jet is parked just outside the hangar area<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
a bathroom with a toilet bowl and shower.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
a person laying on a bench in front of a fence<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
a small toilet bowl on display in the center of a room<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
a traffic motorcycle cop waits to give a ticket<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
the grey cat is sitting on the edge of the table.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,1
a bathroom with a bathtub and a toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a man riding a motorcycle with a woman on the back.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a group of bikers assembles outside of a pizza shop.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a kitchen filled with clutter all over it's counter.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a small dirty bathroom with a simple sink <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a white kitchen with a ceiling fan a stove and refrigerator<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
police riding motorcycle down a road next to people.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a pair of cutting utensils lie on a pouch.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a young man performing a trick on an atv on a field.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
the woman rides her bike down a small alleyway.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
an older woman sitting on a drift log at a beach.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,1
a bathroom with a towel and a nice shower curtain.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
a bucket of paint some tools and an unfinished wall<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
"bathroom with a shower, sink, and toilet in it. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|",1
"a kitchen with cabinets, a stove, utensils, a toaster oven, microwave and refrigerator.<|endoftext|><|endoftext|><|",1
cat sitting on the stomach of a woman laying down on a bed. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a kite with a long tail some people and a black truck<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
a boy sitting on a skateboard in a field.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
pair of giraffes in an open field grazing and watching. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
"a kitchen gets lots of sunlight, with watermelon on the table.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><",1
a green tent and a parked motorcycle and some trees<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a man sleeping in the passenger seat of a car with a dog in his lap.<|endoftext|><|endoftext|><|endoftext|><|endoft,1
white vanity that opens up to a bathroom with shower<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a flock of goats and some men watching them<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
a man checks his bicycle for damage before riding it.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
a man is sitting in a car holding a dog and reading a book.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
a kitchen stove with a fry pan and a tea kettle<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a urinal is in a bathroom near a trash can.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
a man standing next to cable car and a flight of stairs.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
some brown kitchen cabinets in a kitchen and a coffee maker<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
motorcycle parked in front of a tent with the sun going down behind them. <|endoftext|><|endoftext|><|endoftext|><|,1
an older woman walking in the street and a bus <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
man and a woman standing inside of a kitchen area. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a tidy bathroom with a sink and mirror<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a red fire hydrant between two trees in front of a building.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a kitchen with black cupboards and a silver stove<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,1
two birds sit on top of a parked car.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
a skateboarder prepares to grind a concrete barrier.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a photograph of a very decorated toilet in a bathroom.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
man sits on his parked motorcycle with body of water and bridge behind him. <|endoftext|><|endoftext|><|endoftext|>,1
two people are preparing a meal in the kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a red truck  an airplane and a car in a garage<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
a picture of a clean and organized bathroom.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,1
colorful sink in a bathroom area with toiletry items on it. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
butter or cheese on top of some vegetables in a pan.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a black and white dog herding sheep across a field<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
some bicycles and motorcycles are being displayed on a shelf.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
three bicycles are parked against a fence a car and building<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
a row of urinals in an open-air rest room.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a large airliner jet flying through the blue sky.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,1
a hallway with diamond patterned walls leading to a bathroom and a bedroom<|endoftext|><|endoftext|><|endoftext|><|,1
cat laying on a wooden table near microwave.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,1
a restroom with a urinal and a trash can.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
a kitchen with an odd shaped counter top with a metallic stove oven.<|endoftext|><|endoftext|><|endoftext|><|endoft,1
a long row of motorcycles parked side by side next to a garage.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
bowl shaped sinks perch on top of a counter that is lit from below.<|endoftext|><|endoftext|><|endoftext|><|endofte,1
a motorcycle parked next to a green tent in a field<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a long empty road way surrounded by wild plants.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
wood and metal bench in grassy area beside busy street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
this is an image of several motorcyclists and walkers in the city.<|endoftext|><|endoftext|><|endoftext|><|endoftex,1
a man wearing a suit and tie under a brown umbrella.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a bus turned over on it's side in a horrific crash.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a bathroom sink two baskets and a towel<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a young man with an afro sitting on a skateboard in a dirt field.<|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a cat sitting next to a computer monitor next to a speaker.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
towels are hanging over rods in a bathroom.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
a person is watching two basketball games at once.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
the frontal facade of an old gothic styled building.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a man and a large herd of goats in a desert setting.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a parked motorcycle next to a green tent.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
a green mountain bike sitting next to a bridge as a train passes by.<|endoftext|><|endoftext|><|endoftext|><|endoft,1
cat is being pet by it's owner in bed.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
"a white kitchen with plenty of counter space, a dishwasher and a oven.<|endoftext|><|endoftext|><|endoftext|><|endo",1
two men walking a dog and watching an airplane about to take off.<|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a cat sitting on a toilet seat drinking water from a toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
cat messing around in the white bathtub. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
two stuffed animals team up to make jelly sandwiches.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
the small scissors are on top of a wallet which is on a flowered tablecloth. <|endoftext|><|endoftext|><|endoftext|,1
a large kite flying over a desert-like setting.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,1
cat laying inside toilet seat possibly drinking the water.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
"a small, white bathroom in a private residence.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e",1
bunch of pots and pans hanging off of a hangar. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
an elderly man tending to his bicycle repairs.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
a truck and a propeller plane are parked near a house.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,1
a black and white cat is sitting behind a speaker.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
a small restroom has a toilet and a shower.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
a bathroom with a large sink and mirror opens onto a room with the toilet and bathtub.<|endoftext|><|endoftext|><|e,1
watermelon and plates sit on a kitchen island in morning<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,1
looking out from a bar window a woman can be seen on a bicycle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
"a little girl lies on a wooden bench, eating snacks from a bag.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>",1
four airplanes  that are crop dusting over some land.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
a cat looking down at the person lying on the bed.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
"view of kitchen sink, stainless refrigerator and breakfast room<|endoftext|><|endoftext|><|endoftext|><|endoftext|>",1
a man checking his bicycle petal wearing flip flops.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
two computer monitors with a view of a basketball game in progress.<|endoftext|><|endoftext|><|endoftext|><|endofte,1
the motorcycle is parked outside in the walkway.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
a basketball game is shown on a computer monitor.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,1
vehicles driving and parked on a street in the rain.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
a man getting ready to board the trolley car.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
a big wooden boat is sitting in the sand<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
two stuffed animals on a table look  like their making food<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,1
a side of a kitchen with a white refrigerator and stove<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a few motorcyclists exiting the road in neon vests<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
room being remodeled and lots of tools on the floor.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,1
the people fly the kite and other people sit and watch.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a kitchen with utensils and sliced oranges in a bowl.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
a man and woman standing in a kitchen making food.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
a beautiful bathroom with a closed in tub.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a man standing outside next to a motorcycle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,1
a black and white cat sitting on someones' desk.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
a cat peeking around the side of a computer screen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
small fishing boat is sitting on a busy city street. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
the nomadic sheepherd walks behind a large group of livestock in their desert habitat.<|endoftext|><|endoftext|><|e,1
an older woman in the street has a bus with a face advertisement behind her.<|endoftext|><|endoftext|><|endoftext|>,1
a bathrooms with lighted mirrors and lighted counter tops.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
a kitchen with a refrigerator and a stove.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a dim runway has an airplane on it.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,1
a group of people gather around on a sidewalk<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,1
there is a small bathroom with a toilet and shower<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
a man sitting on a motorcycle with a large body of water and mountains behind him<|endoftext|><|endoftext|><|endoft,1
a closeup on some chocolate cake has a fork by it.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
a man sits on a curb with his bicycle<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1
a cat is on the floor by a large bookcase.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
a man is herding his goats is the desert<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,1
several young students working at a desk with multiple computers<|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a man in posing with a motorcycle in front of a bay<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,1
a scene of an apartment with a dining table and a couple of couches.<|endoftext|><|endoftext|><|endoftext|><|endoft,1
a man sits on a bench in a no smoking area<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
newly finished bathroom with ceramic tile and counterop<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,1
"a kitchen is featured with a refrigerator, microwave and stove.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>",1
